stm_model,bertopic_model,corpus,language,stm_topic,bertopic_topic,document_overlap,document_jaccard,jaccard_overlap,weighted_theta_overlap,centroid_similarity,keyword_similarity,representative_document_similarity,combined_alignment,relationship,alignment_status,comparability_status,human_review_status
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,10,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,29,1,0.016949,0.016949,0.014618,not_computed,0.0,0.083333,0.018768,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,25,11,0.174603,0.174603,0.126261,not_computed,0.136364,0.3,0.165497,one_to_one,one_to_one,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,17,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,13,1,0.013158,0.013158,0.002371,not_computed,0.0,0.0,0.005856,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,15,1,0.012346,0.012346,0.005065,not_computed,0.0,0.0,0.006204,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,6,1,0.011364,0.011364,0.006729,not_computed,0.0,0.0,0.006228,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,16,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,18,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,3,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,12,1,0.013333,0.013333,0.004979,not_computed,0.0,0.0,0.006578,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,2,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,20,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,31,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,38,1,0.015873,0.015873,0.006845,not_computed,0.0,0.0,0.00806,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,0,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,22,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,21,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,30,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,36,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,32,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,28,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,27,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,7,1,0.016949,0.016949,0.003222,not_computed,0.0,0.0,0.007585,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,24,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,35,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,13,33,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,-1,36,0.073171,0.073171,0.00613,not_computed,0.0,0.0,0.030801,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,4,1,0.010101,0.010101,0.004878,not_computed,0.0,0.0,0.00526,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,11,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,9,7,0.084337,0.084337,0.03269,not_computed,0.0,0.083333,0.050241,partial_overlap,partial_overlap,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,14,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,5,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,39,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,1,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,10,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,29,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,25,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,17,1,0.015385,0.015385,0.005121,not_computed,0.0,0.0,0.007434,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,13,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,15,1,0.0125,0.0125,0.005003,not_computed,0.0,0.0,0.006251,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,6,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,16,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,18,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,3,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,12,2,0.027397,0.027397,0.009746,not_computed,0.0,0.0,0.013395,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,2,2,0.032258,0.032258,0.017598,not_computed,0.0,0.083333,0.025636,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,20,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,31,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,38,1,0.016129,0.016129,0.01017,not_computed,0.0,0.0,0.008994,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,0,1,0.015625,0.015625,0.005194,not_computed,0.0,0.0,0.007549,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,22,3,0.041667,0.041667,0.029366,not_computed,0.0,0.083333,0.032342,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,21,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,30,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,36,1,0.016949,0.016949,0.016468,not_computed,0.0,0.083333,0.01923,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,32,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,28,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,27,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,7,1,0.017241,0.017241,0.003121,not_computed,0.0,0.0,0.007677,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,24,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,35,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,15,33,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,-1,35,0.070994,0.070994,0.004017,not_computed,0.0,0.0,0.029402,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,4,1,0.010101,0.010101,0.002525,not_computed,0.0,0.0,0.004672,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,11,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,9,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,14,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,5,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,39,8,0.131148,0.131148,0.065389,not_computed,0.0,0.0,0.068806,partial_overlap,partial_overlap,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,1,2,0.027397,0.027397,0.014941,not_computed,0.0,0.0,0.014694,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,10,1,0.012658,0.012658,0.004776,not_computed,0.0,0.0,0.006257,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,29,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,25,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,17,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,13,3,0.041096,0.041096,0.013065,not_computed,0.041667,0.0,0.030121,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,15,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,6,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,16,5,0.084746,0.084746,0.045634,not_computed,0.086957,0.0,0.067046,partial_overlap,partial_overlap,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,18,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,3,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,12,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,2,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,20,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,31,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,38,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,0,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,22,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,21,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,30,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,36,2,0.034483,0.034483,0.012975,not_computed,0.0,0.0,0.017037,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,32,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,28,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,27,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,7,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,24,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,35,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,1,33,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,-1,23,0.045817,0.045817,0.004395,not_computed,0.0,0.0,0.019426,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,4,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,11,3,0.035714,0.035714,0.0125,not_computed,0.041667,0.0,0.027828,language_specific_match,language_specific_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,9,2,0.023529,0.023529,0.007113,not_computed,0.0,0.0,0.01119,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,14,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,5,21,0.3,0.3,0.09766,not_computed,0.315789,0.083333,0.231696,one_to_one,one_to_one,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,39,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,1,1,0.014085,0.014085,0.002229,not_computed,0.0,0.0,0.006191,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,26,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,19,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,10,1,0.013158,0.013158,0.002709,not_computed,0.0,0.0,0.00594,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,29,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,25,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,17,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,13,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,15,2,0.026316,0.026316,0.007694,not_computed,0.0,0.0,0.01245,weak_match,weak_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,6,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,16,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,18,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,3,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,12,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,2,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,20,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,31,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,38,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,0,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,22,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,21,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
STM-METADATA-EN,BERTopic-METADATA-MULTILINGUAL,metadata,en,14,30,0,0.0,0.0,0.0,not_computed,0.0,0.0,0.0,no_match,no_match,comparable_same_publications_unit_period_filter_language,pending
