record_id,first_seen_date,search_term,source,origin,document_type,authors,title,abstract,keywords,publication_year,publication_date,doi,url,openalex_id,is_oa,pdf_url,relevance_status,relevance_score,relevance_reason,relevance_evidence
10.48209/978-65-5417-382-d,2026-04-06,gestión educativa,OpenAlex,OpenAlex,book-chapter,Reynaldo Justo Mendoza Marín; Benedicto Baca Rosado; Enma Sofía Reeves Huapaya; Daniel Percy Rojas Hurtado; Efrain Parillo Sosa,La gestión educativa como elemento transformador e innovador: una revisión sistemática y análisis bibliométrico,"La gestión educativa representa ese proceso sistémico con el que es posible orientar las acciones administrativas-académicas, vinculando la estructura, las estrategias, el liderazgo, los sistemas operativos, las capacidades, el recurso humano y los objetivos de cualquier institución educativa. Para conseguir una verdadera transformación e innovación de la educación es necesario que la gestión involucre aspectos como la conectividad, el equipamiento tecnológico en las instituciones educativas y la implementación de técnicas y métodos de tipo tecnológico, administrativo y humano. El objetivo planteado consistió en analizar la gestión educativa como elemento transformador y de innovación de la práctica administrativa-académica de las instituciones de educación. Se llevó a cabo una revisión sistemática y un análisis bibliométrico, cuyo proceso de búsqueda se apoyó en la metodología Prisma, la base de datos utilizada fue Scopus, el período de tiempo de las publicaciones debía ser entre 2014 y 2024, y los estudios debían estar publicados en inglés o en español. Los resultados mostraron que el año con mayor producción científica referida al tema fue el 2023 y el idioma más utilizado en los estudios publicados fue el inglés; además, en el análisis bibliométrico realizado en cuanto a la coautoría de países afiliados a autores destacan China, Reino Unido y los Estados Unidos. Como conclusión, se obtuvo que la gestión educativa, para constituirse en un elemento transformador y de innovación, requiere la presencia de un conjunto consistente y razonable de decisiones y acciones de la gerencia educativa; esta, entre otras cosas, debe saber enfrentar los desafíos externos e internos, haciendo uso de distintas herramientas que favorezcan el funcionamiento del sistema educativo institucional de manera holística.",Political science,2024,2024-01-01,10.48209/978-65-5417-382-d,https://doi.org/10.48209/978-65-5417-382-d,https://openalex.org/W4405356366,True,https://doi.org/10.48209/978-65-5417-382-d,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.35381/e.k.v7i13.3225,2026-04-06,gestión educativa,OpenAlex,EPISTEME KOINONIA,article,Nora de-los-Milagros De-la-Puente-Acosta; Sheila Sierralta Pinedo; Yetzy Beatriz Guerra-Castellanos; Manuel José Peñalver-Higuera,Gestión educativa y desempeño docente: Mejora del aprendizaje de estudiantes en el área de matemática,"El objetivo general de la investigación fue explicar la gestión educativa y desempeño docente: Mejora del aprendizaje de estudiantes en el área de matemática. La investigación se basó en una modalidad cualitativa y utilizó una tipología documental-bibliográfica. La organización de un análisis del objeto de estudio y la creación de un proceso analítico-reflexivo contribuyó a la expansión del estado del arte en relación al tema abordado. Se adoptó además un enfoque hermenéutico que ayudó a la interpretación y análisis de los fundamentos cualitativos, buscando el significado del objeto estudiado, según la postura de los investigadores. Se concluyó que, la gestión educativa es un aspecto de gran importancia cuando se tiene que pensar en construir una educación con calidad. Asumir esta clase de liderazgo, ayuda a realizar innovaciones como parte de las reformas de calidad en los sistemas educativos, que deben ser implementadas de manera inmediata.",Humanities; Philosophy,2024,2024-01-01,10.35381/e.k.v7i13.3225,https://doi.org/10.35381/e.k.v7i13.3225,https://openalex.org/W4392022975,True,https://fundacionkoinonia.com.ve/ojs/index.php/epistemekoinonia/article/download/3225/5610,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.46498/upelipb.lib.0010,2026-04-06,gestión educativa,OpenAlex,Unidad de Publicaciones UPEL-IPB / RIPE. Red de Investigación Posgrado en Educación eBooks,book,,EDUCACIÓN - Investigación de Posgrado,"Las redes académicas se posicionan cada vez más en la educación superior, promoviendo trabajos coordinados entre instituciones nacionales como internacionales. Las redes académicas tienen propósitos e intereses comunes, sus integrantes articulan esfuerzos para buscar soluciones respecto a un problema o alcanzar un reto. La Red de Investigación de Posgrado en Educación (RIPE) es una organización académica peruana sin fines de lucro que, gestiona investigaciones de docentes y estudiantes de las Unidades de Posgrado de las Facultades de Educación en el Perú. Tan es así que organiza anualmente un congreso internacional denominado “Investigación de Posgrado en Educación”. El II congreso internacional, desarrollado el 2020 de manera virtual, congregó a connotados conferencias internacionales como: Claudio Rama Vitale, Germán Vargas Guillén, Claudia Bejarano Confalonieri, María Piñero Martín, Luciano Rodrigues Marcelino y Marcelo Pizarro Riesco. Además, investigadores de Perú, Argentina, México, Colombia, Ecuador, Cuba, Bolivia, Brasil, República Dominicana, Uruguay, Venezuela y Chile disertaron más de 120 ponencias vinculadas a las Ciencias de la Educación. En el presente libro se presentan los resúmenes de las ponencias que responden a las tres líneas de investigación: Gestión educativa, educación y currículo, y metainvestigación en educación.",Humanities; Political science; Philosophy,2021,2021-08-01,10.46498/upelipb.lib.0010,https://doi.org/10.46498/upelipb.lib.0010,https://openalex.org/W4255538131,True,https://doi.org/10.46498/upelipb.lib.0010,revisar,3,coincidencia amplia con gestión/liderazgo educativo,"frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.31637/epsir-2026-2031,2026-04-06,gestión educativa,OpenAlex,European Public & Social Innovation Review,article,Nely Mejía Campó; Arminda Mejía Campó; Yolanda Josefina Huayta-Franco; Rossana Graciela Torres Bernal,Dificultades y perspectivas de las políticas educativas en el Perú: Una revisión sistemática,"Introducción: Las políticas educativas en el Perú es un tema complejo y muy discutido en los últimos años, tratado por diferentes especialistas y autoridades. El presente estudio tiene como objetivo analizar las políticas educativas en el Perú teniendo en cuenta las dificultades y perspectivas. Metodología: Se siguen las directrices PRISMA, con los estudios recopilados desde 2019 a marzo del 2025, se hizo la búsqueda en base de datos Scielo y Scopus. El análisis se desarrolló en base a la categorización de tres componentes. Resultados: Se identificaron 66 artículos tomando en cuenta la relevancia del tema en el sistema educativo, la gestión y descentralización, políticas del docente, las estrategias. Discusión: Las políticas educativas reguladas no se cumplen y faltan implementarlas; en la gestión educativa descentralizada, el Estado no atiende los problemas en las regiones alejadas, en las políticas del docente, los docentes necesitan más ayuda de acuerdo al contexto; la educación requiere de la implementación la implementación de las estrategias Conclusiones: Las políticas educativas son acciones del Estado que busca optimizar para responder a las necesidades. La población peruana tiene brechas que atender por parte de los responsables del sector educativo.",SciELO; Context (archaeology); Qualitative analysis; Public policy,2025,2025-11-14,10.31637/epsir-2026-2031,https://doi.org/10.31637/epsir-2026-2031,https://openalex.org/W4416228231,True,https://epsir.net/index.php/epsir/article/download/2031/1789,revisar,3,coincidencia amplia con gestión/liderazgo educativo,"frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.35600/25008870.2022.15.0256,2026-04-06,gestión educativa,OpenAlex,Revista CoPaLa Construyendo Paz Latinoamericana,article,Angelle Alanis Barcenas; María del Scorro Oropeza Amador,Lo externo de la gestión educativa en el Ser docente,"El presente artículo es parte de una investigación en desarrollo cuyo objeto de estudio gira en torno a la cultura de orden institucional manifiesta en modelos de gestión burocrática que tensa los procesos de gestión formativo-pedagógica en el hacer y vivir la experiencia educativa frente a las infancias. En el marco epistemológico de la Investigación-Acción-Intercultural, como ruta de construcción, el objetivo es conocer los procesos de apropiación de la práctica de gestión burocrática en los docentes para intervenir en el reposicionamiento y resignificación de la gestión pedagógica como un acto formativo en comunidad que interpela su práctica educativa en su hacer cotidiano. Es a partir de dicha herencia que, a través de entrevistas narrativas a docentes de educación preescolar, nos acercamos interpretativamente a su subjetividad presentando un primer significado construido desde su experiencia y relación con la gestión educativa como un acto externo a su práctica educativa.",Humanities; Art,2022,2022-07-01,10.35600/25008870.2022.15.0256,https://doi.org/10.35600/25008870.2022.15.0256,https://openalex.org/W4283746294,True,http://revistacopala.net/index.php/ojs/article/download/162/148,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.31948/editorialunimar.168.c194,2026-04-06,gestión educativa,OpenAlex,Editorial UNIMAR eBooks,book-chapter,Aylem del Carmen Yela Romo,"Competencias socioemocionales y su relación con la gestión educativa, liderazgo y desempeño","El presente artículo de revisión de tema pretende hacer un acercamiento a la fundamentación teórica del concepto referido a las competencias socioemocionales con relación a la gestión educativa, liderazgo y desempeño, fruto de la tesis doctoral. De manera sintética, se expone lo concerniente a las competencias socioemocionales, como aspectos fundantes trabajados en el problema de investigación planteado. La metodología empleada es de tipo descriptiva. El objetivo es presentar los alcances de la verdadera educación del ser humano, al concluir que los procesos cognitivos implican también, desafíos a nivel emocional y social del sujeto que aprende para su desempeño laboral.",Humanities; Political science; Philosophy,2022,2022-01-01,10.31948/editorialunimar.168.c194,https://doi.org/10.31948/editorialunimar.168.c194,https://openalex.org/W4312442066,True,https://libros.umariana.edu.co/index.php/editorialunimar/catalog/download/168/390/999?inline=1,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.5377/ru.v1i1.19185,2026-04-06,gestión educativa,OpenAlex,Revista de la Universidad,article,Edith Marissela Figueroa,Gestión Educativa; un nuevo desafío para la facultad de Humanidades y Arte de la UNAH.,"En el umbral de una era educativa transformadora, la Universidad Nacional Autónoma de Honduras (UNAH) enfrenta desafíos en el ámbito educativo, uno de ellos es la creación de la Licenciatura en Gestión Educativa, la cual es un faro de innovación y liderazgo.El objetivo es formar ciudadanos visionarios capaces de navegar las complejidades del panorama educativo nacional, regional e internacional contemporáneo. Esta carrera se presenta no sólo como un programa de estudios, sino como una odisea intelectual hacia la excelencia en la gestión de las instituciones educativas. A través de una meticulosa red de teoría y práctica, los estudiantes se sumergirán en las profundidades de la administración educativa, la planificación estratégica y el liderazgo transformacional, emergiendo no solo como administradores, sino también como catalizadores del cambio educativo.Debería ser un plan de estudios que equilibre armoniosamente los fundamentos teóricos con la aplicación práctica, concibo la Licenciatura en Gestión Educativa diseñada para desafiar, inspirar y empoderar a la próxima generación de líderes educativos. Desde el análisis crítico de las políticas educativas hasta el desarrollo de habilidades en la gestión de recursos, pasando por la innovación en metodologías de enseñanza y aprendizaje, considero que este programa se propone como un viaje de descubrimiento personal y profesional de la Facultad de Humanidades y Artes de la UNAH. En este peregrinaje, los estudiantes no sólo adquirirán habilidades y conocimientos imprescindibles para su futuro profesional, sino que también afrontarán los retos éticos y sociales que conlleva la gestión educativa en el siglo XXI.",Humanities; Political science; Art,2024,2024-12-10,10.5377/ru.v1i1.19185,https://doi.org/10.5377/ru.v1i1.19185,https://openalex.org/W4405229019,True,https://camjol.info/index.php/RU/article/download/19185/23163,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.56219/revistasdeinvestigacin.v46i107.109,2026-04-06,gestión educativa,OpenAlex,REVISTAS DE INVESTIGACIÓN,article,Yessica Maribel Gil Vásquez,Importancia de las estrategias pedagógicas en la gestión de la calidad educativa,"El objetivo de esta investigación fue analizar la importancia que tienen las prácticas pedagógicas en la gestión de la calidad educativa. Investigación documental de tipo descriptiva, en el que se ha analizado un conjunto de documentos científicos extraídos de diferentes bases de datos científicas, correspondientes a los últimos cinco años. Los resultados muestran un total de 19 publicaciones científicas para el periodo 2017-2021 consideradas objeto de revisión por estar relacionadas con la calidad de la gestión educativa, mismas que revelan que no hay acuerdo entre las concepciones de calidad educativa por parte de los autores y las estrategias pedagógicas utilizadas por los docentes. Se concluye que se requiere una fuerte articulación entre los pilares fundamentales de la educación, los actores del hecho educativo y las prácticas pedagógicas implementadas por los docentes. ABSTRACT The objective of this research was to analyze the importance of pedagogical practices in the management of educational quality. Descriptive documentary research, in which a set of scientific documents extracted from different scientific databases, corresponding to the last five years, has been analyzed. The results show a total of 19 scientific publications for the period 2017-2021 considered subject to review because they were related to the quality of educational management, which reveal that there is no agreement between the conceptions of educational quality on the part of the authors, and the pedagogical strategies used by teachers. It is concluded that a strong articulation is required between the fundamental pillars of education, the actors of the educational fact and the pedagogical practices implemented by teachers. RESUMO O objetivo desta pesquisa foi analisar a importância das práticas pedagógicas no gerenciamento da qualidade educacional. Pesquisa documental de tipo descritivo, onde foi analisado um conjunto de documentos científicos extraídos de diferentes bases de dados científicos, correspondentes aos últimos cinco anos. Os resultados mostram um total de 19 publicações científicas para o período 2017-2021 consideradas objeto de revisão por estarem relacionadas com a qualidade do Gerenciamento educativa, mesmas que revelam não haver acordo entre as concepções de qualidade educativa por parte dos autores e as estratégias pedagógicas utilizadas pelos docentes. Conclui-se que é necessária uma forte articulação entre os pilares fundamentais da educação, os atores do fato educação e as práticas pedagógicas implementadas pelos professores.",Humanities; Political science; Philosophy,2022,2022-06-11,10.56219/revistasdeinvestigacin.v46i107.109,https://doi.org/10.56219/revistasdeinvestigacin.v46i107.109,https://openalex.org/W4313183323,True,https://www.revistas.upel.edu.ve/index.php/revinvest/article/download/109/66,revisar,3,coincidencia amplia con gestión/liderazgo educativo,"frase media en resumen/palabras clave: gestion educativa, gestión educativa, educational management | gestión/liderazgo + educación genérica"
10.5281/zenodo.18408599,2026-04-06,gestión educativa,OpenAlex,Zenodo (CERN European Organization for Nuclear Research) | Open MIND,article,Dimelsa Abreu Sánchez; Ebir González Cruz; Marila Morales Barreto,Gestión educativa y ciclo SECI para el tratamiento de no conformidades organizacionales,"Se examinó la literatura sobre la gestión educativa y el ciclo SECI para abordar no conformidades organizacionales con el propósito de evaluar su potencial como marco diagnóstico y operativo. Se realizó una revisión sistemática de fuentes especializadas aplicando un protocolo de selección y análisis narrativo para sintetizar evidencias de las cuatro fases del SECI y su articulación con intervenciones formativas. Los resultados mostraron que las no conformidades actúan como indicadores de brechas de conocimiento —técnicas, procedimentales, de coordinación y tácitas— y que la integración de estrategias de socialización, externalización, combinación e internalización favoreció la transformación de incidentes en aprendizajes institucionalizados. Se concluyó que el enfoque combinado permite diseñar intervenciones educativas más precisas y sostenibles y que el diagnóstico debe incorporar tipologías de brecha, estructuras de gobernanza y métricas que evalúen cambios en prácticas colectivas",Qualitative research; Work (physics); Knowledge creation; Narrative; Data collection,2026,2026-01-01,10.5281/zenodo.18408599,https://doi.org/10.5281/zenodo.18408599,https://openalex.org/W7126112680,True,https://doi.org/10.5281/zenodo.18408599,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.26885/rcei.13.2.149,2026-04-06,gestión educativa,OpenAlex,Revista Científica Estudios e Investigaciones,article,Amaya Ayala,La influencia del liderazgo transformacional en la gestión educativa,"Este artículo aborda la influencia del liderazgo transformacional en la gestión. El abordaje se hace necesario debido a la marcada posición de liderazgo nombrado en ámbitos educativos y en el proceso de gestión. El objetivo planteado fue analizar la influencia del liderazgo transformacional en la gestión educativa. En cuanto a la metodología se utilizó la revisión bibliográfica realizada a partir de la búsqueda y el análisis de investigaciones y estudios, artículos referidos al ámbito de interés, en este caso, investigaciones en espacios educativos y la gestión desempeñada en los mismos. También se han considerado las diferentes posiciones autorales, sobre todo en ámbitos educativos, considerándose actualmente un tipo de liderazgo que propone una dirección en la que se involucra a toda la organización, caracterizándose por la motivación recibida de parte del líder. El análisis evidenció que el ejercicio de un liderazgo transformacional logra la colaboración desinteresada de los seguidores por la motivación recibida favoreciendo de esta manera el cumplimento de los objetivos organizacionales lo que conduce al éxito. Este tipo de liderazgo ejerce mucha influencia en la cultura organizacional. En este sentido, se resalta que en una organización educativa el liderazgo transformacional influye en la visión de sus seguidores, beneficiando las funciones que tengan que cumplir y el rol que deben desempeñar, al mismo tiempo, esto incide en los cambios que se puedan dar en contextos educativos y en el éxito organizacional futuro.",Humanities; Political science; Art,2024,2024-12-27,10.26885/rcei.13.2.149,https://doi.org/10.26885/rcei.13.2.149,https://openalex.org/W4405891978,True,https://revista.unibe.edu.py/index.php/rcei/article/download/762/608,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.33996/revistahorizontes.v9i37.982,2026-04-06,gestión educativa,OpenAlex,Horizontes Revista de Investigación en Ciencias de la Educación,article,Franchesca Fiorella Rodríguez Rivera; Julio Christian Quesada Llanto; Victor Torres,Gestión educativa y estrategias de aprendizaje para estudiantes de una universidad privada: Una revisión sistemática,"La gestión educativa y las estrategias de aprendizaje son pilares esenciales en la mejora de los procesos formativos dentro de las universidades privadas, especialmente en el período 2020-2024, marcado por transformaciones significativas en los modelos educativos. El objetivo fue analizar la gestión educativa y las estrategias de aprendizaje implementadas en universidades privadas durante los años 2020 al 2024. Este estudio es de enfoque cualitativo, con diseño documental, emplea una revisión sistemática de la literatura (RSL). Se analizaron 70 artículos académicos extraídos de bases de datos como Scopus, Proquest, Ebsco y Google Scholar, seleccionando un total de 7 estudios. Los resultados destacan la importancia de sistemas de gestión integrados, el aprendizaje híbrido y las herramientas tecnológicas como catalizadores para mejorar la experiencia educativa. Se concluye que, es fundamental que las universidades inviertan en modelos integrados de gestión que promuevan tanto la eficiencia administrativa como el desarrollo académico en las universidades privadas.",Humanities; Political science; Sociology; Philosophy,2025,2025-02-24,10.33996/revistahorizontes.v9i37.982,https://doi.org/10.33996/revistahorizontes.v9i37.982,https://openalex.org/W4408399153,True,https://revistahorizontes.org/index.php/revistahorizontes/article/download/1949/3206,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.59590/upsjb/ep.mgest.empr/tesis/4806,2026-04-06,gestión educativa,OpenAlex,Universidad Privada San Juan Bautista,dissertation,Cinthia Clorinda Martinez Pachas,"Clima organizacional y la satisfacción de los usuarios en la Unidad de Gestión Educativa Local Chincha, año 2019","El objetivo de la presente investigación es determinar en qué medida el clima organizacional se relaciona con la satisfacción de los usuarios de la Unidad de Gestión Educativa Local de Chincha, del periodo lectivo 2019. Después de obtener la información estadística aunada a los antecedentes y bases teóricas, se concluyó que ambas variables se correlacionan positivamente de acuerdo con la Prueba R De Pearson encuestado es equivalente a 0.895. Solo el 27% de los usuarios, sobre el clima organizacional, considera que se ubica en la escala de “casi siempre”, la que sustentaría que la satisfacción de los usuarios se encuentra en la escala de “Siempre”. Ello consideraría que la capacitación del personal evidencia que existe correlación alta de acuerdo con R de Pearson equivalente a 0.854, con respecto a la calidad del servicio que se brinda en la Unidad Gestión Educativa Local Chincha. Tomando en consideración las cifras anteriores, el 20.3% de los usuarios sostiene que los incentivos laborales se evidencian como “casi siempre”, lo cual sustentaría que influiría en el nivel de atención de los usuarios de la Unidad Gestión Educativa Local Chincha., ya que a su vez su relación de significancia es de 0.850 (Valor r de Pearson). Con relación a las relaciones laborales el 20% de los usuarios considera que ello se evidencia como “siempre”, por lo que influiría en la comunicación hacia los usuarios de la Unidad Gestión Educativa Local Chincha. Ello determinaría que las relaciones laborales y la comunicación hacia los usuarios, se encuentra relacionada con 0.890 (Valor r de Pearson).",Humanities; Political science; Psychology; Philosophy,2023,2023-01-01,10.59590/upsjb/ep.mgest.empr/tesis/4806,http://dx.doi.org/10.59590/upsjb/ep.mgest.empr/tesis/4806,https://openalex.org/W4390470595,True,http://repositorio.upsjb.edu.pe/bitstream/20.500.14308/4806/1/TI-MGEE-MARTINEZ%20PACHAS%20CINTHIA%20CLORINDA_Resumen.pdf,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.37811/cl_rcm.v10i1.22819,2026-04-06,gestión educativa,OpenAlex,Ciencia Latina Revista Científica Multidisciplinar,article,Daniela Alamilla Ramírez; Krystell Paola González Gutiérrez; Guadalupe Flores; Janeth Jiménez Morales,Manual del Laboratorio de Electroterapia como Estrategia de Gestión Educativa,"La Organización Mundial de la Salud (OMS) define a la rehabilitación como un conjunto de intervenciones encaminadas a optimizar el funcionamiento y reducir la discapacidad en personas con afecciones de salud en la interacción con su entorno. El objetivo general del artículo es describir el proceso de creación de un Manual del Laboratorio de Electroterapia y exponer cómo se convierta en una herramienta de Gestión Educativa. Este manual surge por la necesidad de un documento que especifique los equipos disponibles en el laboratorio de electroterapia; así como las indicaciones de su uso, convirtiéndose en un recurso que propicia el aprendizaje autónomo y significativo, el desarrollo de competencias técnicas y el cuidado de los recursos institucionales. El trabajo tiene un enfoque de cualitativo desde la investigación- acción, pues se detecta una necesidad y se desarrolla una solución que mejore el proceso formativo de profesionales de salud, específicamente en el campo de la fisioterapia y rehabilitación física. Para mejorar la calidad de vida de los pacientes mediante la aplicación de tratamientos de electroterapia y termoterapia en pacientes con deficiencias físicas o discapacidades temporales o permanentes.",Context (archaeology); Work (physics); Field (mathematics); Population; Persona,2026,2026-03-13,10.37811/cl_rcm.v10i1.22819,https://doi.org/10.37811/cl_rcm.v10i1.22819,https://openalex.org/W7140087172,True,https://ciencialatina.org/index.php/cienciala/article/download/22819/32401,revisar,2,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica | ruido temático: salud"
10.33386/593dp.2026.2.3867,2026-04-06,gestión educativa,OpenAlex,593 Digital Publisher CEIT,article,Henry Quillupangui-Venegas; Jeremy Espinoza-Gavilanez; María Torres-Pazmiño; César Castillo-Montúfar,La gestión educativa y su influencia en la eficacia del clima organizacional en la “Unidad Educativa Salesiana Cardenal Spellman”,"El presente estudio tuvo como objetivo analizar la relación entre la gestión educativa y la eficacia del clima organizacional en una institución educativa, considerando la influencia de los procesos de liderazgo institucional, planificación estratégica y comunicación organizacional en el desempeño institucional. La investigación se desarrolló bajo un enfoque cuantitativo con alcance descriptivo correlacional, complementado con análisis cualitativo, mediante la aplicación de encuestas y entrevistas al personal docente y administrativo. Los resultados evidenciaron una relación positiva y significativa entre la gestión educativa y el clima organizacional, destacando que el fortalecimiento del liderazgo participativo, la comunicación institucional y los procesos de gestión influyen en la motivación laboral, el trabajo colaborativo y la satisfacción institucional. Asimismo, el análisis cualitativo permitió identificar la importancia del liderazgo cercano, el reconocimiento institucional y la comunicación efectiva como factores determinantes en la percepción del ambiente laboral. Se concluye que la gestión educativa constituye un factor clave en la configuración del clima organizacional y en la mejora del desempeño institucional, aportando evidencia empírica para el fortalecimiento de estrategias de gestión participativa orientadas a la calidad educativa.",Qualitative research; Organisation climate; Order (exchange); Organizational systems,2026,2026-03-04,10.33386/593dp.2026.2.3867,https://doi.org/10.33386/593dp.2026.2.3867,https://openalex.org/W7134122422,True,https://doi.org/10.33386/593dp.2026.2.3867,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.47189/rcct.v21i29.408,2026-04-06,gestión educativa,OpenAlex,Revista Científica Ciencia y Tecnología,article,Mónica del Rocío Aguilera Cruz; María Verónica Chavesta Álava,"Gestión educativa en zonas de difícil acceso a partir del coronavirus: Provincia de Orellana, Ecuador.","El cantón Aguarico se encuentra ubicado en la provincia de Orellana es considerado una zona rica en biodiversidad que busca crear espacios de inclusión y mejoramiento para su población razón por la cual la gestión educativa es un tema de gran impacto que buscan sus docentes y administrativos trabajar a fin de garantizar una educación de calidad, en el mes de marzo nuestro país sufrió una gran transformación la incertidumbre comenzó acechar a nuestros ecuatorianos esta realidad también se vivió en el cantón objeto de estudio el cual por ser una zona de difícil acceso se ha limitado en todos los sectores. La presente investigación tiene como objetivo general diagnosticar la Gestión educativa en zonas de difícil acceso a partir del coronavirus: Un estudio a las Unidades educativas del Cantón Aguarico – Provincia de Orellana, a fin de conocer mediante un diseño no experimental la realidad académica que enfrenta un cantón lleno de oportunidades y recursos turísticos pero pobre en inversión y atención académica. La metodología empleada presenta un diseño no experimental con alcance descriptivo y enfoque cuantitativo, la población objeto de estudio corresponde a 100 docentes que representan a 6 unidades educativas del cantón Aguarico, se aplicó un muestreo aleatorio simple que utiliza como técnica la encuesta como parte del proceso de recolección de datos.",Humanities; Geography; Political science; Cartography; Art,2021,2021-01-31,10.47189/rcct.v21i29.408,https://doi.org/10.47189/rcct.v21i29.408,https://openalex.org/W3128740421,True,https://doi.org/10.47189/rcct.v21i29.408,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
10.35381/noesisin.v7i14.432,2026-04-06,gestión educativa,OpenAlex,Noesis Revista Electrónica de Investigación,article,Edgar Efraín Tipán-Criollo,Gestión educativa y desarrollo profesional docente: hallazgos de una revisión sistemática,"Con este estudio se realizó una revisión sistemática, bajo la metodología PRISMA. Se analizan 22 artículos científicos, relacionados con el desarrollo profesional docente. La problemática identificada es la insuficiente actualización profesional, la resistencia al cambio y la escasa incorporación de innovaciones pedagógicas. El objetivo general fue diseñar un programa de gestión educativa que fortalezca las competencias docentes, promueva la innovación y alinee la práctica pedagógica con las metas estratégicas institucionales. Los resultados demuestran que los programas más efectivos incluyen dimensiones o componentes como el diagnóstico de necesidades, formación continua, liderazgo compartido, evaluación formativa y uso de las TIC. A partir de estas ideas también se diseña, implementa y evalúa un Programa para el Desarrollo Profesional Docente. La evidencia respalda la pertinencia de su implementación para la transformación de las prácticas pedagógicas, la elevación de la motivación y la mejora de la calidad.",Work (physics); Context (archaeology); Initial training; Continuing education; Perspective (graphical),2025,2025-07-01,10.35381/noesisin.v7i14.432,https://doi.org/10.35381/noesisin.v7i14.432,https://openalex.org/W4415886506,True,https://iieakoinonia.org/ojs3/index.php/noesisin/article/download/432/662,revisar,6,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | frase media en resumen/palabras clave: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
https://openalex.org/W3138338324,2026-04-06,gestión educativa,OpenAlex,UCE Ciencia. Revista de postgrado,article,Juan Pedro Febles Rodríguez,Liderazgo y gestión educativa,,Computer science; Political science,2021,2021-02-27,,http://uceciencia.edu.do/index.php/OJS/article/download/217/204,https://openalex.org/W3138338324,False,,revisar,4,coincidencia amplia con gestión/liderazgo educativo,"frase media en título: gestion educativa, gestión educativa | gestión/liderazgo + educación genérica"
