document_id,model,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_entropy
doi:10.62225/2583049x.2025.5.4.4744,stm,19,0.4967793017685674,6,0.3073753582734544,0.18940394349511297,FALSE,FALSE,2025,,Factors Influencing Effective School Management in Selected Public Secondary Schools in Lusaka District,10.62225/2583049x.2025.5.4.4744,PDF,full_text,1.0466511808577232
doi:10.52337/pjer.v3i2.469,stm,19,0.9988069107233886,10,2.8679635441511344e-4,0.9985201143689735,FALSE,FALSE,2020,,EVALUATION OF SCHOOL MANAGEMENT COMMITTEE (SMC) ON QUALITY OF EDUCATION: A CASE OF SINDH,10.52337/pjer.v3i2.469,PDF,full_text,0.011432249583844542
doi:10.5539/ies.v16n3p80,stm,5,0.37448646863363505,10,0.26340254764945514,0.1110839209841799,FALSE,FALSE,2023,,Scenarios of Secondary School Management During the Digital Era in the Next Decade (2022-2031),10.5539/ies.v16n3p80,PDF,full_text,1.3553480515123861
doi:10.51574/ijrer.v3i1.1340,stm,10,0.7396542789805512,12,0.21145061068010973,0.5282036683004415,FALSE,FALSE,2023,,The Embodiment of Islamic Boarding School-Based School Management in Improving The Quality of Graduates,10.51574/ijrer.v3i1.1340,PDF,full_text,0.7502720313390435
doi:10.18844/ijlt.v13i3.5971,stm,5,0.9986405542139196,10,3.854745143692191e-4,0.9982550796995504,FALSE,FALSE,2021,,The views of English teachers’ towards school management and school managers*,10.18844/ijlt.v13i3.5971,PDF,full_text,0.01291259534785885
doi:10.54784/1990-6587.1497,stm,19,0.9989557643968862,8,2.652033521781195e-4,0.998690561044708,FALSE,FALSE,2023,,Pre and post assessment of school management committee: A case study of Sindh,10.54784/1990-6587.1497,PDF,full_text,0.01020452111234595
doi:10.30954/2230-7311.2.2024.8,stm,19,0.9752461283369455,8,0.015773178521560908,0.9594729498153846,FALSE,FALSE,2024,,Functioning of School Management Committee (SMCs) in Tribal Areas School of Odisha,10.30954/2230-7311.2.2024.8,PDF,full_text,0.14566611248534167
doi:10.24036/ijeds.v6i2.472,stm,10,0.7839453178651754,17,0.06862838442336584,0.7153169334418096,FALSE,FALSE,2024,,Communication Strategies of School Principals for Effective School Management: A Literature Review,10.24036/ijeds.v6i2.472,PDF,full_text,0.8850979155238734
doi:10.11594/jk6em.04.02.06,stm,10,0.9640557373091277,8,0.018808885837565383,0.9452468514715624,FALSE,FALSE,2021,,Implementation of Total Quality Management in School Management: Cross Site Study at SMK Negeri 2 Banjarmasin and SMK Negeri 4 Banjarmasin,10.11594/jk6em.04.02.06,PDF,full_text,0.2006620648503363
doi:10.35723/ajie.v8i2.399,stm,2,0.584878401940055,10,0.24671440074479395,0.3381640011952611,FALSE,FALSE,2024,,Two Decades of Muhammadiyah School Management Research: Bibliometric Analysis,10.35723/ajie.v8i2.399,PDF,full_text,1.1691636421856242
doi:10.4102/sajce.v10i1.617,stm,19,0.591413174721973,16,0.17198319862465525,0.4194299760973177,FALSE,FALSE,2020,,Overcrowded classrooms – The Achilles heel of South African education?,10.4102/sajce.v10i1.617,PDF,full_text,1.1478670850263448
doi:10.37134/saecj.vol9.no2.6.2020,stm,16,0.3906054158995346,5,0.19614013576052647,0.19446528013900816,FALSE,FALSE,2020,,School closure resulting from a bad school management approach: An early childhood teacher narrative,10.37134/saecj.vol9.no2.6.2020,PDF,full_text,1.6536194639222477
doi:10.54298/ijith.v2i2.130,stm,10,0.5393883925063246,12,0.4553640164786225,0.08402437602770213,FALSE,TRUE,2023,,Islamic Boarding School Management System In Increasing The Competitiveness Of Islamic Boarding Schools In Jambi Province,10.54298/ijith.v2i2.130,PDF,full_text,0.7241783562431033
doi:10.61987/edsojou.v2i2.711,stm,8,0.7499443384720349,10,0.17033388732461777,0.5796104511474172,FALSE,FALSE,2025,,Effective School Management Strategies for Enhancing Early Childhood Development,10.61987/edsojou.v2i2.711,PDF,full_text,0.8442765652823624
doi:10.55056/cte.684,stm,5,0.4317405121529017,19,0.24568272997522092,0.1860577821776808,FALSE,FALSE,2024,,Comparing social media use in school management: experiences from Ukraine and the United States,10.55056/cte.684,PDF,full_text,1.3564451273058713
doi:10.55942/jebl.v5i4.855,stm,6,0.5095169102949932,10,0.2023700518726637,0.3071468584223296,FALSE,FALSE,2025,,"Teacher competence, school management, and organizational culture as joint drivers of teacher productivity: Evidence from SMA Negeri 66 Jakarta",10.55942/jebl.v5i4.855,PDF,full_text,1.3627381346269687
doi:10.2991/978-2-38476-004-6_62,stm,19,0.8965173438354342,10,0.09584952496428074,0.8006678188711535,FALSE,FALSE,2023,,A Study on the Effect of Japanese Parents’ Participation in School Management System,10.2991/978-2-38476-004-6_62,PDF,full_text,0.37154107574763506
doi:10.21831/jpv.v10i2.29981,stm,10,0.9322159557788963,2,0.02982276327732826,0.902393192501568,FALSE,FALSE,2020,,School management: The optimization of learning facilities to improve the quality of vocational schools,10.21831/jpv.v10i2.29981,PDF,full_text,0.34654007331363434
doi:10.24036/jptk.v5i2.27123,stm,10,0.9226587719793767,17,0.045979757175723425,0.8766790148036533,FALSE,FALSE,2022,,School management in the “Sekolah Penggerak” curriculum in vocational high school,10.24036/jptk.v5i2.27123,PDF,full_text,0.3724359878890191
doi:10.11591/edulearn.v19i3.22012,stm,8,0.35596957295410064,2,0.30710293577225684,0.04886663718184381,FALSE,TRUE,2025,,Crucial leadership competencies of school heads in effective school management: a comprehensive systematic review,10.11591/edulearn.v19i3.22012,PDF,full_text,1.5223454132431957
doi:10.33262/ap.v5i4.410,stm,8,0.6273170754450843,19,0.12962334232533934,0.49769373311974496,FALSE,FALSE,2023,,School management in early education centers in Ecuador,10.33262/ap.v5i4.410,PDF,full_text,1.2884522301713186
doi:10.1007/978-3-030-41882-3_4,stm,19,0.7412295755164691,8,0.14534886710629294,0.5958807084101762,FALSE,FALSE,2020,,Japanese Education Reform Towards Twenty-First Century Education,10.1007/978-3-030-41882-3_4,PDF,full_text,0.7726088370237303
doi:10.70287/epistemic.v1i1.3,stm,17,0.9995220973207074,10,1.368326104133989e-4,0.999385264710294,FALSE,FALSE,2022,,Manajemen Peningkatan Mutu Berbasis Sekolah,10.70287/epistemic.v1i1.3,PDF,full_text,0.0051378784403424095
doi:10.12928/ijemi.v3i3.6056,stm,6,0.6861609111276621,10,0.3045969898942589,0.3815639212334032,FALSE,FALSE,2022,,"School Management Effectiveness: The Analysis Of Organizational Culture, Leadership Style, Work Environment, And Satisfaction",10.12928/ijemi.v3i3.6056,PDF,full_text,0.6806737683793959
doi:10.5926/jjep.68.147,stm,6,0.5549243323861511,19,0.22790019471109274,0.3270241376750584,FALSE,FALSE,2020,,Development of the Teamwork Inventory for Community-Based School Management:,10.5926/jjep.68.147,PDF,full_text,1.0680950594796836
doi:10.20952/revtee.v13i32.13168,stm,19,0.5758788778583874,16,0.2077656660594977,0.36811321179888973,FALSE,FALSE,2020,,Student’s participation in upper secondary school management: approaches to the reality of the school system in the state of Amazonas,10.20952/revtee.v13i32.13168,PDF,full_text,1.198105336376614
doi:10.31538/cjotl.v3i1.428,stm,10,0.5579653727131914,12,0.4348316262293395,0.12313374648385184,FALSE,FALSE,2023,,Islamic Boarding School Management in Forming The Religious Character of Students,10.31538/cjotl.v3i1.428,PDF,full_text,0.7342172907041484
doi:10.17275/per.22.58.9.3,stm,5,0.7819084885907451,19,0.17840913071348172,0.6034993578772634,FALSE,FALSE,2022,,School Principals' Opinions on Data-based School Management: A Case Study,10.17275/per.22.58.9.3,PDF,full_text,0.6774823604001454
doi:10.26858/jiap.v9i2.12333,stm,10,0.936234441958325,12,0.013889973009282673,0.9223444689490423,FALSE,FALSE,2020,,Analysis of the Principal's Role in Improving the Quality of Primary School Management,10.26858/jiap.v9i2.12333,PDF,full_text,0.36210696415413335
doi:10.47672/ajlg.1036,stm,19,0.8917698141981386,6,0.06989995026516198,0.8218698639329767,FALSE,FALSE,2022,,The Role of School Management Committees and Head teacher’s Effectiveness in Government-Aided Primary Schools in Luweero District – Uganda,10.47672/ajlg.1036,PDF,full_text,0.43961798376897987
doi:10.17762/pae.v58i1.955,stm,10,0.5008096001418568,19,0.27626000863856187,0.22454959150329495,FALSE,FALSE,2021,,The development of a large Schools Management According the King’s Philosophy Model,10.17762/pae.v58i1.955,PDF,full_text,1.1878281210478605
doi:10.25212/lfu.qzj.7.2.26,stm,19,0.3017807560544692,2,0.2216551221027374,0.08012563395173178,FALSE,TRUE,2022,,Experiences of Applying Electronic School Management in A Number of Countries and the Possibility of Benefiting from Them,10.25212/lfu.qzj.7.2.26,PDF,full_text,1.8433841554175623
doi:10.1186/s12916-020-01539-4,stm,13,0.9972609641111049,19,9.359275717322408e-4,0.9963250365393727,FALSE,FALSE,2020,,A citizen science study of short physical activity breaks at school: improvements in cognition and wellbeing with self-paced activity,10.1186/s12916-020-01539-4,PDF,full_text,0.02365459640568018
doi:10.3389/feduc.2023.1228181,stm,6,0.3418250945355337,16,0.16289645907231742,0.1789286354632163,FALSE,FALSE,2023,,Creating a high-performing school management team: bringing talent to the table for effective service delivery,10.3389/feduc.2023.1228181,PDF,full_text,1.750704665387332
doi:10.30828/real.1134984,stm,5,0.3447775794890595,13,0.2739239767241529,0.0708536027649066,FALSE,TRUE,2023,,Education in Emergency: Lessons Learned About School Management Practices and Digital Technologies,10.30828/real.1134984,PDF,full_text,1.6195761741700396
doi:10.55041/ijsrem17618,stm,5,0.29061137234044176,10,0.2679750419777917,0.02263633036265006,FALSE,TRUE,2023,,Review on School Management System,10.55041/ijsrem17618,PDF,full_text,1.620010696827077
doi:10.46303/repam.2023.33,stm,19,0.4650691882294174,8,0.24187977111072395,0.22318941711869345,FALSE,FALSE,2023,,Dilemma of School Management Teams in Balancing Discipline and Multiple Deprivations among Learners through Integrated Management Approach,10.46303/repam.2023.33,PDF,full_text,1.2674554750660374
doi:10.17762/ijnpme.v10i01.93,stm,6,0.5920056938098793,19,0.25581174303114496,0.3361939507787344,FALSE,FALSE,2021,,The Role of School Management Towards Staff Motivation for Effective Performance in Nepal: During the Covid-19,10.17762/ijnpme.v10i01.93,PDF,full_text,1.0448109408905866
doi:10.11591/ijere.v12i2.24948,stm,10,0.3604249758795581,19,0.16911643568086412,0.19130854019869395,FALSE,FALSE,2023,,Teacher solidity in the digital age and its effect on the effectiveness of primary school management,10.11591/ijere.v12i2.24948,PDF,full_text,1.6825249004783325
doi:10.32629/jher.v3i4.913,stm,5,0.5107435902651746,10,0.29143060150603134,0.21931298875914323,FALSE,FALSE,2022,,Research on the Role of Interpersonal Relationship in School Management,10.32629/jher.v3i4.913,PDF,full_text,1.2428079643398524
doi:10.46303/repam.2023.16,stm,6,0.4592698973093206,10,0.34004709247867343,0.11922280483064718,FALSE,FALSE,2023,,Legal Execution of Curriculum in Primary Schools: School Management Teams’ Perspectives,10.46303/repam.2023.16,PDF,full_text,1.1395388703208602
doi:10.22161/ijels.83.18,stm,19,0.5266466225988484,6,0.37687451447487536,0.14977210812397307,FALSE,FALSE,2023,,School Management System and Governance of Elementary School Heads as Perceived by the School Community,10.22161/ijels.83.18,PDF,full_text,1.0045195248109753
doi:10.47836/pjssh.31.1.21,stm,8,0.468413687533171,10,0.26380035855213213,0.20461332898103884,FALSE,FALSE,2023,,School Management for Sustainable Development in Energy and Environmental Excellence,10.47836/pjssh.31.1.21,PDF,full_text,1.3531761139702991
doi:10.37729/scripta.v7i2.830,stm,10,0.7272329277003631,12,0.26819301920503014,0.45903990849533294,FALSE,FALSE,2020,,Model of School Management Based on Islamic Education,10.37729/scripta.v7i2.830,PDF,full_text,0.6166373168662582
doi:10.14421/jpai.v21i1.8632,stm,8,0.6537805452747685,12,0.22151074805027243,0.43226979722449604,FALSE,FALSE,2024,,Transformation of Boarding School Management Models in Enhancing Student Accessibility and Educational Quality,10.14421/jpai.v21i1.8632,PDF,full_text,1.0014650776780825
doi:10.5937/straman2200009j,stm,6,0.6660511444338778,16,0.16610144879793315,0.49994969563594466,FALSE,FALSE,2022,,The role of teacher and organizational culture in school management,10.5937/straman2200009j,PDF,full_text,0.9959801924428637
doi:10.57125/fed.2023.06.25.05,stm,5,0.4035315980533222,19,0.28436685421644187,0.11916474383688036,FALSE,FALSE,2023,,The Influence of School Management Information Systems and Teacher's Social Competence on the Parent Satisfaction of Junior High School Students,10.57125/fed.2023.06.25.05,PDF,full_text,1.23981429679298
doi:10.1007/978-981-16-9640-4_9,stm,8,0.4884807816261304,5,0.2872240712643191,0.2012567103618113,FALSE,FALSE,2022,,Current Trends in School Management: School Leadership in Education 4.0,10.1007/978-981-16-9640-4_9,PDF,full_text,1.2137142604095863
doi:10.2991/assehr.k.210615.042,stm,10,0.8761953873051832,8,0.05689031633556139,0.8193050709696218,FALSE,FALSE,2021,,Effective School Management in Industrial Revolution Era 4.0,10.2991/assehr.k.210615.042,PDF,full_text,0.5329573985801167
doi:10.18178/ijiet.2020.10.9.1446,stm,19,0.7892683585615506,5,0.18274434336036874,0.6065240152011819,FALSE,FALSE,2020,,Integration of School Management Systems Using a Centralized Database (ISMSCD),10.18178/ijiet.2020.10.9.1446,PDF,full_text,0.6302354972234365
doi:10.33422/ejte.2020.01.15,stm,5,0.31501617816727057,8,0.277369372016904,0.037646806150366585,FALSE,TRUE,2020,,School Management in the Midst of Educational Technology Advancement,10.33422/ejte.2020.01.15,PDF,full_text,1.4769856042002165
doi:10.25147/ijcsr.2017.001.1.74,stm,19,0.7691142858184415,5,0.18836732270305373,0.5807469631153879,FALSE,FALSE,2021,,"Designing and Implementing e-School Systems: An Information Systems Approach to School Management of a Community College in Northern Mindanao, Philippines",10.25147/ijcsr.2017.001.1.74,PDF,full_text,0.6756970243009873
doi:10.36941/jesr-2020-0001,stm,6,0.7051153698767365,19,0.2548919752752636,0.4502233946014729,FALSE,FALSE,2020,,Teachers’ Views on the Priorities of Effective School Management,10.36941/jesr-2020-0001,PDF,full_text,0.759241948125712
doi:10.52223/jssa20-010104-04,stm,6,0.251778120307918,8,0.20745444717776376,0.044323673130154256,FALSE,TRUE,2020,,Analysis of teacher professional development in Tanzania: View point school management practice,10.52223/jssa20-010104-04,PDF,full_text,1.6720443981079702
doi:10.29333/aje.2020.511a,stm,19,0.8969923973616116,13,0.05602417007852251,0.8409682272830891,FALSE,FALSE,2020,,School Management Mechanisms and Control of Discipline among Pupils in Primary Schools: An Analysis of Discipline in Upper Primary Level,10.29333/aje.2020.511a,PDF,full_text,0.43334673527938333
doi:10.20525/ijrbs.v12i6.2708,stm,6,0.5019715031396361,19,0.22221655466418117,0.27975494847545496,FALSE,FALSE,2023,,Transforming school management system using participative management approach in South Africa,10.20525/ijrbs.v12i6.2708,PDF,full_text,1.3153916664115137
doi:10.46303/ressat.2021.35,stm,16,0.338061770020719,6,0.16738844337956627,0.17067332664115276,FALSE,FALSE,2021,,Chronicling school principals’ experiences on school management in the context of COVID-19 stringency,10.46303/ressat.2021.35,PDF,full_text,1.681604023216886
doi:10.5539/ies.v14n1p115,stm,19,0.9914596301576492,6,0.006724007299857106,0.984735622857792,FALSE,FALSE,2020,,The Association Between Parent Participation in School Management and Student Achievement in Eight Countries and Economies,10.5539/ies.v14n1p115,PDF,full_text,0.05688371439039012
doi:10.5897/err2020.4076,stm,6,0.756968243924019,16,0.1555974913935814,0.6013707525304376,FALSE,FALSE,2021,,"Empowerment of the school management team by secondary schools principals in Tshwane West District, South Africa",10.5897/err2020.4076,PDF,full_text,0.7376193032109027
doi:10.1007/s10758-022-09631-9,stm,5,0.6804491833747592,6,0.08921997259247529,0.591229210782284,FALSE,FALSE,2022,,"Same, but Different? Digital Transformation in Swiss Vocational Schools from the Perspectives of School Management and Teachers",10.1007/s10758-022-09631-9,PDF,full_text,1.1465874415880275
doi:10.11591/ijere.v10i1.20953,stm,10,0.5827992771821481,6,0.27741083108137027,0.3053884461007778,FALSE,FALSE,2021,,The improving of effectiveness school-based enterprise: A structural equation modeling in vocational school management,10.11591/ijere.v10i1.20953,PDF,full_text,0.9996153072031605
doi:10.18844/cjes.v16i2.5638,stm,16,0.4078237634102405,10,0.3798690172385475,0.027954746171693023,FALSE,TRUE,2021,,Women and leadership style in school management: Study of gender perspective,10.18844/cjes.v16i2.5638,PDF,full_text,1.2202916243924617
doi:10.14421/jpi.2019.82.239-258,stm,12,0.7970506643781882,10,0.18563318533261183,0.6114174790455763,FALSE,FALSE,2020,,Revitalization of Islamic Boarding School Management to Foster the Spirit of Islamic Moderation in Indonesia,10.14421/jpi.2019.82.239-258,PDF,full_text,0.5720052256233062
doi:10.21501/9786287765061.11,stm,15,0.44265359467298826,20,0.4332896750451773,0.009363919627810968,FALSE,TRUE,2025,,Fundamentación teórica de la línea de investigación en gestión educativa y comunitaria,10.21501/9786287765061.11,PDF,full_text,1.0824171850052284
doi:10.29394/scientific.issn.2542-2987.2025.10.e2.5.107-128,stm,21,0.99916111321158,4,3.482201101150991e-4,0.9988128931014648,FALSE,FALSE,2025,,Gestión Educativa Emocional para el Desempeño Docente del Bachillerato de la Unidad Educativa 12 de Febrero,10.29394/scientific.issn.2542-2987.2025.10.e2.5.107-128,PDF,full_text,0.008210847724451296
doi:10.47422/ac.v3i3.94,stm,21,0.4322168920781136,18,0.24744484995875618,0.1847720421193574,FALSE,FALSE,2022,,Impacto del teletrabajo en la gestión educativa de la Facultad de Ciencias Empresariales - Universidad Nacional de Educación Enrique Guzmán y Valle,10.47422/ac.v3i3.94,PDF,full_text,1.5731776604082335
doi:10.33262/ap.v4i1.1.154,stm,15,0.7004675613243843,4,0.15290833778059237,0.5475592235437918,FALSE,FALSE,2022,,¿Cómo generar calidad de gestión docente en las universidades públicas?,10.33262/ap.v4i1.1.154,PDF,full_text,0.9775364734484968
doi:10.56712/latam.v5i1.1712,stm,4,0.6158012661160286,21,0.1770696068770147,0.4387316592390139,FALSE,FALSE,2024,,Actitud de estudiantes y docentes del programa de maestría hacia la plataforma moodle,10.56712/latam.v5i1.1712,PDF,full_text,1.0840044398598896
doi:10.47554/cii.vol15.2024.pp39-46,stm,21,0.5979329604824635,18,0.17252175265863645,0.425411207823827,FALSE,FALSE,2025,,Mejora de Enseñanza de Matemáticas en Primaria: Reflexiones sobre la Especialización Docente financiada por INAFOCAM,10.47554/cii.vol15.2024.pp39-46,PDF,full_text,1.2161363157884666
doi:10.53595/rlo.v2.i4.029,stm,14,0.8529264072736211,15,0.08220806500421435,0.7707183422694068,FALSE,FALSE,2022,,Análisis del Control de Tesorería del SIAF-SP en la UGEL Nauta-Perú,10.53595/rlo.v2.i4.029,PDF,full_text,0.5885775977221037
doi:10.48204/j.holon.n5.a4956,stm,15,0.5195279198337706,4,0.21241751473725765,0.3071104050965129,FALSE,FALSE,2024,,GESTIÓN EDUCATIVA DEL INGENIERO CIVIL DESDE LA ESTRATEGIA CURRICULAR HUMANÍSTICA,10.48204/j.holon.n5.a4956,PDF,full_text,1.420886790560255
doi:10.64092/pgqs1557,stm,15,0.5429662468615654,21,0.20345471939268936,0.33951152746887603,FALSE,FALSE,2025,,"Cultura, conocimiento y acción: hacia una gestión educativa eficiente",10.64092/pgqs1557,PDF,full_text,1.1998662872503907
doi:10.70577/reg.v3i2.58,stm,4,0.8013406200046622,21,0.1947745664889816,0.6065660535156806,FALSE,FALSE,2024,,El papel de la innovación en la gestión educativa: estrategias para fomentar la mejora continua.,10.70577/reg.v3i2.58,PDF,full_text,0.5229071809427888
doi:10.29394/scientific.issn.2542-2987.2025.10.e4.3.57-78,stm,21,0.9887998371689889,15,0.007383673633167193,0.9814161635358217,FALSE,FALSE,2025,,La Gestión Educativa en el Uso de Nuevas Metodologías de Enseñanza en una Unidad Educativa,10.29394/scientific.issn.2542-2987.2025.10.e4.3.57-78,PDF,full_text,0.07200323003493472
doi:10.15381/dds.n9.20324,stm,20,0.5329336269018073,11,0.2741918855088426,0.25874174139296474,FALSE,FALSE,2022,,“Cuando el problema no es la inclusión”: Límites y posibilidades en la implementación del enfoque inclusivo en la educación,10.15381/dds.n9.20324,PDF,full_text,1.230278855760969
doi:10.1344/reire.47045,stm,11,0.44008879151187325,15,0.31334984965547963,0.12673894185639362,FALSE,FALSE,2025,,Estrategias de gestión educativa basadas en los factores que afectan el rendimiento académico y la calidad de la educación,10.1344/reire.47045,PDF,full_text,1.4543728129186662
doi:10.51896/rilco.v8i29.1157,stm,15,0.262469599042207,4,0.2523433061033934,0.01012629293881362,FALSE,TRUE,2026,,Mejora continua en la gestión educativa: estrategias y herramientas,10.51896/rilco.v8i29.1157,PDF,full_text,1.8449407801187505
doi:10.37955/cs.v4i3.167,stm,14,0.9175399993730377,22,0.05994574404647473,0.857594255326563,FALSE,FALSE,2021,,"Análisis de la implementación de medidas para la vigilancia, prevención y control de COVID- 19 en la Unidad de Gestión Educativa Local Ventanilla, 2020",10.37955/cs.v4i3.167,PDF,full_text,0.3645832820696197
doi:10.29394/scientific.issn.2542-2987.2025.10.e2.8.162-181,stm,21,0.9989885954125833,15,3.5027254983508046e-4,0.9986383228627482,FALSE,FALSE,2025,,Gestión Educativa para Optimizar el Clima Laboral en la Escuela de Educación Básica Mahatma Gandhi,10.29394/scientific.issn.2542-2987.2025.10.e2.8.162-181,PDF,full_text,0.009777873887690544
doi:10.35381/noesisin.v7i14.432,stm,21,0.34226294369181504,4,0.1855254499574763,0.15673749373433873,FALSE,FALSE,2025,,Gestión educativa y desarrollo profesional docente: hallazgos de una revisión sistemática,10.35381/noesisin.v7i14.432,PDF,full_text,1.5957750549281002
doi:10.56926/unaaaciencia.v4i2.134,stm,18,0.5419620878317082,14,0.18806738919351354,0.35389469863819467,FALSE,FALSE,2025,,Política Nacional de la modernización de la gestión pública y su relación con la gestión educativa del COAR Ancash,10.56926/unaaaciencia.v4i2.134,PDF,full_text,1.314818324887311
doi:10.26885/rcei.13.2.149,stm,15,0.9108104350989347,6,0.026523367186942044,0.8842870679119926,FALSE,FALSE,2024,,La influencia del liderazgo transformacional en la gestión educativa,10.26885/rcei.13.2.149,PDF,full_text,0.4816622075509617
doi:10.18800/educacion.202502.a002,stm,18,0.3691206265004286,11,0.2557442474799392,0.11337637902048942,FALSE,FALSE,2025,,Efecto del desarrollo del pensamiento crítico sobre la gestión educativa ambiental en los tiempos de COVID-19,10.18800/educacion.202502.a002,PDF,full_text,1.566597853869751
doi:10.29394/scientific.issn.2542-2987.2025.10.e6.1.23-44,stm,21,0.9984747629164921,4,6.14352555748909e-4,0.9978604103607431,FALSE,FALSE,2025,,El rol de la Gestión Educativa en la Atención a los Estudiantes con Escolaridad Inconclusa,10.29394/scientific.issn.2542-2987.2025.10.e6.1.23-44,PDF,full_text,0.013952594870132926
doi:10.56219/revistasdeinvestigacin.v46i107.109,stm,15,0.3726085880978256,11,0.26520822639994585,0.10740036169787975,FALSE,FALSE,2022,,Importancia de las estrategias pedagógicas en la gestión de la calidad educativa,10.56219/revistasdeinvestigacin.v46i107.109,PDF,full_text,1.5964708488161767
doi:10.70577/reg.v4i3.267,stm,21,0.8577446111255128,4,0.0830515749728155,0.7746930361526974,FALSE,FALSE,2025,,Gestión educativa para la conservación de la biodiversidad a través de la comunidad escolar,10.70577/reg.v4i3.267,PDF,full_text,0.5962875629938054
doi:10.31948/editorialunimar.168.c194,stm,15,0.39707980250190383,4,0.3030721667854741,0.09400763571642973,FALSE,TRUE,2022,,"Competencias socioemocionales y su relación con la gestión educativa, liderazgo y desempeño",10.31948/editorialunimar.168.c194,PDF,full_text,1.4011912035954481
doi:10.31637/epsir-2026-2031,stm,11,0.5473006167046413,15,0.3100941284969968,0.23720648820764445,FALSE,FALSE,2025,,Dificultades y perspectivas de las políticas educativas en el Perú: Una revisión sistemática,10.31637/epsir-2026-2031,PDF,full_text,1.1749943377143643
doi:10.35381/e.k.v7i13.3225,stm,14,0.4782706307168641,15,0.4319551173963846,0.04631551332047951,FALSE,TRUE,2024,,Gestión educativa y desempeño docente: Mejora del aprendizaje de estudiantes en el área de matemática,10.35381/e.k.v7i13.3225,PDF,full_text,1.105945863673625
doi:10.48209/978-65-5417-382-d,stm,11,0.9388674563961277,4,0.035282518814821015,0.9035849375813066,FALSE,FALSE,2024,,La gestión educativa como elemento transformador e innovador: una revisión sistemática y análisis bibliométrico,10.48209/978-65-5417-382-d,PDF,full_text,0.2875519887080351
doi:10.56712/latam.v5i4.2439,stm,15,0.506349971444785,21,0.25690419436912865,0.24944577707565635,FALSE,FALSE,2024,,Planificación estratégica como instrumento de desarrollo integral en instituciones universitarias del Ecuador,10.56712/latam.v5i4.2439,PDF,full_text,1.2864478560706747
doi:10.15517/rge.v9i1.53603,stm,20,0.4444734847565362,15,0.40229205922220157,0.04218142553433463,FALSE,TRUE,2023,,La gestión administrativa en un centro educativo indígena: Caso de Ujarrás,10.15517/rge.v9i1.53603,PDF,full_text,1.202594441910745
doi:10.56712/latam.v5i3.2109,stm,15,0.43716278259177704,20,0.2251835001806474,0.21197928241112965,FALSE,FALSE,2024,,Análisis de funciones y responsabilidades de un gestor educativo en centros de escolaridad inconclusa,10.56712/latam.v5i3.2109,PDF,full_text,1.4027788739982692
doi:10.23857/dc.v11i3.4510,stm,21,0.6638490516373952,4,0.11410842622426387,0.5497406254131313,FALSE,FALSE,2025,,La gestión educativa y la aplicación de TICS en la unidad educativa San Juan,10.23857/dc.v11i3.4510,PDF,full_text,1.140169234672042
doi:10.70577/reg.v4i3.262,stm,21,0.7080177321155453,15,0.2732859764525242,0.4347317556630211,FALSE,FALSE,2025,,Liderazgo directivo y eficiencia en la gestión educativa,10.70577/reg.v4i3.262,PDF,full_text,0.6999996707954781
doi:10.37811/cli_w966,stm,18,0.68757823967188,14,0.2593229184782933,0.4282553211935867,FALSE,FALSE,2023,,Comunicación Interpersonal y la Satisfacción Laboral de los trabajadores de la Unidad de Gestión Educativa Local Tumbes 2022,10.37811/cli_w966,PDF,full_text,0.7907948333177177
doi:10.64893/spby7h04,stm,18,0.8379382352615227,15,0.10213620417763337,0.7358020310838893,FALSE,FALSE,2024,,Índice de competencias de profesionalización para la gestión educativa (COPROGE): proceso de validación,10.64893/spby7h04,PDF,full_text,0.6061484068216247
doi:10.6018/educatio.524941,stm,18,0.5976243200030124,11,0.13286832101840854,0.46475599898460385,FALSE,FALSE,2023,,Propiedades Psicométricas de un Instrumento para Evaluar las Competencias Socioemocionales en Estudiantes de Secundaria,10.6018/educatio.524941,PDF,full_text,1.2851998335240087
doi:10.21142/des-1703-2025-0052,stm,14,0.6213265172236765,15,0.21410596020309886,0.40722055702057763,FALSE,FALSE,2025,,Gestión autónoma: efectos sobre la gobernanza en una Unidad de Gestión Educativa de Loreto,10.21142/des-1703-2025-0052,PDF,full_text,1.0225718119911575
doi:10.51915/ret.374,stm,14,0.4444132758639023,21,0.21826581755602,0.22614745830788227,FALSE,FALSE,2025,,Auditores Juveniles: La participación estudiantil como eje de la gestión educativa en Perú,10.51915/ret.374,PDF,full_text,1.4484775069933165
doi:10.51896/rilcods.v8i76.1144,stm,11,0.36534307796355325,21,0.2248306190346941,0.14051245892885916,FALSE,FALSE,2026,,El papel de la innovación en la mejora de la calidad de la gestión educativa,10.51896/rilcods.v8i76.1144,PDF,full_text,1.5878323446745688
doi:10.46377/dilemas.v11iespecial.3872,stm,15,0.4820934994882573,4,0.22651466212105345,0.2555788373672039,FALSE,FALSE,2023,,La gestión educativa con tendencia humanista: perspectiva de los estudiantes en Ciencias de la Educación.,10.46377/dilemas.v11iespecial.3872,PDF,full_text,1.4068229531709318
doi:10.52080/rvgluz.30.especial14.44,stm,11,0.6738711324154288,22,0.11172360288234146,0.5621475295330873,FALSE,FALSE,2025,,Gestión educativa en Colombia: análisis desde las desigualdades regionales,10.52080/rvgluz.30.especial14.44,PDF,full_text,1.0764772426746712
