document_id,publication_document_id,model,corpus,topic_id,topic_probability,second_topic_id,second_topic_probability,probability_margin,is_outlier,is_ambiguous,year,language,title,doi,source,corpus_unit,topic_original,topic_after_outlier_reduction,outlier_reassigned,original_topic,outlier_probability,suggested_topic,reassignment_method,reassignment_confidence,silhouette,distance_to_centroid,local_consistency
doi:10.14295/aimj.v5i9.120,doi:10.14295/aimj.v5i9.120,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.026716651395381482,15,0.025893760169704263,0.0008228912256772192,True,True,2020,en,SCHOOL MANAGEMENT MODELS: A COMPARATIVE STUDY BETWEEN TWO SCHOOLS IN JUAZEIRO DO NORTE,10.14295/aimj.v5i9.120,OpenAlex,metadata,-1,-1,False,-1,0.9732833486046185,,,,,,1.0
doi:10.1177/0013161x20912299,doi:10.1177/0013161x20912299,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02487693983683109,37,0.02405269447961495,0.0008242453572161398,True,True,2020,en,"The Seduction of <i>Hyper-Surveillance</i>: Standards, Testing, and Accountability",10.1177/0013161x20912299,OpenAlex,metadata,-1,-1,False,-1,0.9751230601631689,,,,,,1.0
doi:10.6018/red.524401,doi:10.6018/red.524401,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.015234029719834992,35,0.014365608814094422,0.0008684209057405693,True,True,2022,es,Propiedades psicométricas de una prueba sobre creencias docentes respecto de la integración de las TIC,10.6018/red.524401,OpenAlex,metadata,-1,-1,False,-1,0.984765970280165,,,,,,0.7
doi:10.1186/s12889-021-12152-2,doi:10.1186/s12889-021-12152-2,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.008992065942463606,38,0.008108414914455285,0.0008836510280083205,True,True,2021,en,Exploring implementation of a nationwide requirement to increase physical activity in the curriculum in Danish public schools: a mixed methods study,10.1186/s12889-021-12152-2,OpenAlex,metadata,-1,-1,False,-1,0.9910079340575364,,,,,,0.6
doi:10.23824/ase.v0i37.750,doi:10.23824/ase.v0i37.750,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01454593391709916,30,0.013655061274624382,0.0008908726424747774,True,True,2022,es,"Entrevista a D. Francisco Galván Palomo, inspector de educación jubilado",10.23824/ase.v0i37.750,OpenAlex,metadata,-1,-1,False,-1,0.9854540660829009,,,,,,1.0
doi:10.47554/cii.vol15.2024.pp137-141,doi:10.47554/cii.vol15.2024.pp137-141,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.014596405575111595,0,0.013679133165934497,0.0009172724091770987,True,True,2025,es,Autonomía de la Junta de Centro y su impacto en la Gestión Educativa,10.47554/cii.vol15.2024.pp137-141,OpenAlex,metadata,-1,-1,False,-1,0.9854035944248885,,,,,,1.0
doi:10.17227/rce.num78-8370,doi:10.17227/rce.num78-8370,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0168764072089423,39,0.01595734470273753,0.0009190625062047708,True,True,2020,en,School Management from the Voice of Their Protagonists in Spain,10.17227/rce.num78-8370,OpenAlex,metadata,-1,-1,False,-1,0.9831235927910577,,,,,,1.0
record:a4dea66c3d132eefe1ade417,record:a4dea66c3d132eefe1ade417,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019201712393110637,30,0.01827520805365643,0.0009265043394542059,True,True,2025,es,"Estrategias implementadas por la persona directora como líder pedagógico, para la supervisión educativa y acompañamiento docente en la Escuela Gil González Dávila, circuito 03, Dirección Regional de Nicoya: estudio de caso",,OpenAlex,metadata,-1,-1,False,-1,0.9807982876068894,,,,,,1.0
doi:10.5354/2452-5014.2022.67730,doi:10.5354/2452-5014.2022.67730,BERTopic-METADATA-MULTILINGUAL,metadata,8,0.0346179518576851,41,0.03368884972940341,0.000929102128281685,False,True,2022,es,El Proyecto Educativo Institucional en el sistema escolar chileno: propuestas de fortalecimiento a partir de una revisión comparada,10.5354/2452-5014.2022.67730,OpenAlex,metadata,8,8,False,8,0.9653820481423149,,,,0.306592,0.380784,0.9
doi:10.46794/gacien.8.3.1708,doi:10.46794/gacien.8.3.1708,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.010864868674672411,36,0.009909406716317362,0.0009554619583550493,True,True,2022,es,"Análisis de la gestión administrativa en la Unidad de Gestión Educativa Local N.° 302, Leoncio Prado",10.46794/gacien.8.3.1708,OpenAlex,metadata,-1,-1,False,-1,0.9891351313253276,,,,,,1.0
doi:10.37811/cl_rcm.v4i2.112,doi:10.37811/cl_rcm.v4i2.112,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.04917744235811409,23,0.04820935172319528,0.0009680906349188098,True,True,2020,es,"Modelo de gestión por resultados para mejorar la calidad de gasto en la Unidad de Gestión Educativa Local, San Martín",10.37811/cl_rcm.v4i2.112,OpenAlex,metadata,-1,-1,False,-1,0.950822557641886,,,,,,1.0
doi:10.31149/ijie.v4i2.1225,doi:10.31149/ijie.v4i2.1225,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0711631357441747,9,0.07018054279801468,0.0009825929461600158,True,True,2021,en,School management crisis plan: a preemtive mission in schools,10.31149/ijie.v4i2.1225,OpenAlex,metadata,-1,-1,False,-1,0.9288368642558253,,,,,,1.0
doi:10.70747/cr.v4i1.161,doi:10.70747/cr.v4i1.161,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02938592486644902,36,0.028379392526938413,0.001006532339510608,True,True,2025,es,La Planeación Institucional como Herramienta en la Gestión Escolar y su Impacto en la Práctica Docente,10.70747/cr.v4i1.161,OpenAlex,metadata,-1,-1,False,-1,0.970614075133551,,,,,,0.7
doi:10.37811/cl_rcm.v6i5.3148,doi:10.37811/cl_rcm.v6i5.3148,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03585692812188023,20,0.03484515658129787,0.0010117715405823582,True,True,2022,es,Influencia de la evaluación del desempeño directivo y su efectividad en la gestión pública de la educación escolar,10.37811/cl_rcm.v6i5.3148,OpenAlex,metadata,-1,-1,False,-1,0.9641430718781198,,,,,,0.8
doi:10.37811/cl_rcm.v4i2.114,doi:10.37811/cl_rcm.v4i2.114,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.04895960854796897,23,0.047945736158679406,0.0010138723892895649,True,True,2020,es,Modelo de gestión presupuestal para mejorar la defensa jurídica en el Gobierno Regional de San Martín,10.37811/cl_rcm.v4i2.114,OpenAlex,metadata,-1,-1,False,-1,0.951040391452031,,,,,,1.0
doi:10.56712/latam.v4i5.1311,doi:10.56712/latam.v4i5.1311,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012779487708990737,32,0.011765065996785503,0.0010144217122052337,True,True,2023,es,La privatización educativa como política encubierta. Un análisis del caso de Honduras,10.56712/latam.v4i5.1311,OpenAlex,metadata,-1,-1,False,-1,0.9872205122910093,,,,,,0.9
doi:10.46932/sfjdv6n10-027,doi:10.46932/sfjdv6n10-027,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012913426724913395,2,0.011897419560406351,0.0010160071645070445,True,True,2025,es,Innovación pedagógica y metodologías activas impulsando la transformación del rol del docente en la gestión escolar,10.46932/sfjdv6n10-027,OpenAlex,metadata,-1,-1,False,-1,0.9870865732750866,,,,,,1.0
doi:10.3389/feduc.2025.1683084,doi:10.3389/feduc.2025.1683084,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018737816045830025,11,0.01771410871012734,0.001023707335702683,True,True,2025,en,The dual principal leadership structure in international schools’ management: a study based on two schools in Mainland China,10.3389/feduc.2025.1683084,OpenAlex,metadata,-1,-1,False,-1,0.98126218395417,,,,,,1.0
doi:10.22521/edupij.2025.16.227,doi:10.22521/edupij.2025.16.227,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.009697100345586273,25,0.00865967426077275,0.0010374260848135235,True,True,2025,en,Challenges Faced by School Management Teams in Managing Rural Schools in Three Selected Schools in South Africa,10.22521/edupij.2025.16.227,OpenAlex,metadata,-1,-1,False,-1,0.9903028996544138,,,,,,1.0
doi:10.1177/1052684621992759,doi:10.1177/1052684621992759,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07235807676257601,10,0.07131677523667174,0.001041301525904273,True,True,2021,en,I’m Every Woman: Advancing the Intersectional Leadership of Black Women School Leaders as Anti-Racist Praxis,10.1177/1052684621992759,OpenAlex,metadata,-1,-1,False,-1,0.927641923237424,,,,,,0.0
doi:10.37811/cl_rcm.v5i2.329,doi:10.37811/cl_rcm.v5i2.329,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.04984044772172911,23,0.04879493114887869,0.0010455165728504232,True,True,2021,es,La calidad de servicio y la satisfacción de los usuarios de la Unidad de Gestión Educativa Local 01 – San Juan de Miraflores,10.37811/cl_rcm.v5i2.329,OpenAlex,metadata,-1,-1,False,-1,0.9501595522782709,,,,,,1.0
doi:10.3390/su132312935,doi:10.3390/su132312935,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.022591585022835693,21,0.02153204798923795,0.001059537033597742,True,True,2021,en,Factors Affecting the Efficiency of Teaching Process in Higher Education in the Republic of Serbia during COVID-19,10.3390/su132312935,OpenAlex,metadata,-1,-1,False,-1,0.9774084149771644,,,,,,0.9
doi:10.5539/ies.v14n1p65,doi:10.5539/ies.v14n1p65,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.015148403044251925,28,0.014079493506145435,0.0010689095381064898,True,True,2020,en,The Competences of Teaching Staff and Principals in the Context of Educational Innovation and School Development,10.5539/ies.v14n1p65,OpenAlex,metadata,-1,-1,False,-1,0.9848515969557481,,,,,,1.0
doi:10.51798/sijis.v3i2.335,doi:10.51798/sijis.v3i2.335,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021992861697661466,27,0.02091637634571015,0.0010764853519513173,True,True,2022,es,"Una gestión educativa innovadora permite la construcción de procesos de enseñanza inclusivos, de calidad y creatividad",10.51798/sijis.v3i2.335,OpenAlex,metadata,-1,-1,False,-1,0.9780071383023385,,,,,,0.3
doi:10.46627/sipose.v5i1.478,doi:10.46627/sipose.v5i1.478,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011381298506842885,7,0.010271561395516129,0.0011097371113267564,True,True,2024,en,Community-Based School Management Model Development in The Digital Era,10.46627/sipose.v5i1.478,OpenAlex,metadata,-1,-1,False,-1,0.9886187014931571,,,,,,1.0
doi:10.1590/es.304076,doi:10.1590/es.304076,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0795332376674141,41,0.07841736091578601,0.0011158767516280949,True,True,2026,es,CONVIVENCIA ESCOLAR Y RACIONALIDAD PUNITIVA EN LA LEY AULA SEGURA,10.1590/es.304076,OpenAlex,metadata,-1,-1,False,-1,0.920466762332586,,,,,,0.7
doi:10.22169/revint.v18.e023tl4015,doi:10.22169/revint.v18.e023tl4015,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02908859788236065,14,0.027971358253790223,0.0011172396285704274,True,True,2023,pt,Ações da gestão escolar equalidade de ensino em tempos pandêmicos,10.22169/revint.v18.e023tl4015,OpenAlex,metadata,-1,-1,False,-1,0.9709114021176394,,,,,,1.0
doi:10.37811/cl_rcm.v9i1.16382,doi:10.37811/cl_rcm.v9i1.16382,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02388432101034457,35,0.022762296670681453,0.0011220243396631163,True,True,2025,es,Motivación y vocación en formación inicial docente para prevenir deserción y abandono escolar,10.37811/cl_rcm.v9i1.16382,OpenAlex,metadata,-1,-1,False,-1,0.9761156789896555,,,,,,1.0
doi:10.5937/straman2200009j,doi:10.5937/straman2200009j,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012718515211431004,36,0.011580617783697818,0.0011378974277331862,True,True,2022,en,The role of teacher and organizational culture in school management,10.5937/straman2200009j,OpenAlex,metadata,-1,-1,False,-1,0.987281484788569,,,,,,1.0
record:43c0a2fdc90ac66d489a9707,record:43c0a2fdc90ac66d489a9707,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012699860159975023,32,0.011534974515029824,0.0011648856449451989,True,True,2020,es,La economía neoliberal asalta la gestión escolar pública,,OpenAlex,metadata,-1,-1,False,-1,0.987300139840025,,,,,,0.9
doi:10.52080/rvgluz.26.e5.5,doi:10.52080/rvgluz.26.e5.5,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.02008427018313264,41,0.018916462058769793,0.0011678081243628458,True,True,2021,es,Gestión educativa descentralizada con enfoque territorial,10.52080/rvgluz.26.e5.5,OpenAlex,metadata,-1,-1,False,-1,0.9799157298168674,,,,,,1.0
record:d549f21df41384c4c186c308,record:d549f21df41384c4c186c308,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01732380525978149,37,0.016119196677232175,0.0012046085825493137,True,True,2026,es,Evaluación y dinámicas de privatización educativa en Argentina: Entre la medición de aprendizajes y la intervención de organizaciones no gubernamentales,,CONICET Digital,metadata,-1,-1,False,-1,0.9826761947402185,,,,,,0.7
record:a8151e37cad97eb0b618e798,record:a8151e37cad97eb0b618e798,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012660384721827832,36,0.011443511096267867,0.0012168736255599652,True,True,2021,es,La Gestión Escolar de los nuevos directivos escolares de Secundaria. Una propuesta auto-formativa,,OpenAlex,metadata,-1,-1,False,-1,0.9873396152781722,,,,,,1.0
record:5d4f1fd45055cea674148617,record:5d4f1fd45055cea674148617,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.07730885920386144,36,0.07608809716601514,0.0012207620378462958,True,True,2024,es,"Factores organizacionales que influyen en la gestión escolar en Instituciones Educativas de una UGEL- La Libertad, 2024",,OpenAlex,metadata,-1,-1,False,-1,0.9226911407961386,,,,,,0.7
doi:10.1177/17411432211034174,doi:10.1177/17411432211034174,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017229662336078273,28,0.01598694357353338,0.001242718762544892,True,True,2021,en,Principals’ perceptions of school autonomy and educational leadership,10.1177/17411432211034174,OpenAlex,metadata,-1,-1,False,-1,0.9827703376639217,,,,,,1.0
doi:10.4324/9781003320579,doi:10.4324/9781003320579,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.014167053174523657,7,0.012913313211979579,0.0012537399625440777,True,True,2022,en,Community Participation in School Management,10.4324/9781003320579,OpenAlex,metadata,-1,-1,False,-1,0.9858329468254764,,,,,,1.0
doi:10.62574/rmpi.v4i1.95,doi:10.62574/rmpi.v4i1.95,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011147150664367665,34,0.009878028870740475,0.0012691217936271898,True,True,2024,es,Habilidades directivas y comunicación organizacional interna en organización educativa en contextos desafiantes [Management skills and internal organizational communication in educational organizations in challenging contexts],10.62574/rmpi.v4i1.95,OpenAlex,metadata,-1,-1,False,-1,0.9888528493356323,,,,,,1.0
doi:10.53877/vyvzns79,doi:10.53877/vyvzns79,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011128021160612973,34,0.009854306607763529,0.0012737145528494438,True,True,2026,es,La Comunicación Organizacional y la Gestión Directiva,10.53877/vyvzns79,OpenAlex,metadata,-1,-1,False,-1,0.988871978839387,,,,,,1.0
doi:10.47865/igob.vol6.n22.2023.271,doi:10.47865/igob.vol6.n22.2023.271,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.0967496601758947,34,0.09547109453649207,0.0012785656394026373,True,True,2023,es,Gestión educativa y organización de la gestión de riesgo en las ie de la rei 03. Puente piedra. Lima.,10.47865/igob.vol6.n22.2023.271,OpenAlex,metadata,-1,-1,False,-1,0.9032503398241053,,,,,,1.0
doi:10.35305/revista.vi43.206,doi:10.35305/revista.vi43.206,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011234772091829126,29,0.00995573278877384,0.0012790393030552866,True,True,2022,es,participación de los niños en la gestión escolar:,10.35305/revista.vi43.206,OpenAlex,metadata,-1,-1,False,-1,0.9887652279081709,,,,,,0.8
doi:10.70860/ufnt.rbec.e19422,doi:10.70860/ufnt.rbec.e19422,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.028702914803954784,37,0.027421292377230715,0.001281622426724069,True,True,2024,pt,A concepção de regulação e as políticas de gestão escolar no Brasil: princípios político-pedagógicos e contradições,10.70860/ufnt.rbec.e19422,OpenAlex,metadata,-1,-1,False,-1,0.9712970851960452,,,,,,0.9
doi:10.69639/arandu.v13i1.2015,doi:10.69639/arandu.v13i1.2015,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011388302926724542,34,0.010088339406078822,0.0012999635206457204,True,True,2026,es,La comunicación asertiva en la gestión educativa institucional,10.69639/arandu.v13i1.2015,OpenAlex,metadata,-1,-1,False,-1,0.9886116970732755,,,,,,1.0
doi:10.37811/cl_rcm.v4i2.164,doi:10.37811/cl_rcm.v4i2.164,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012389161140259976,35,0.011080991605357008,0.0013081695349029688,True,True,2020,es,El Supervisor Educativo como gestor de instituciones de la educación media de la ciudad de Pilar,10.37811/cl_rcm.v4i2.164,OpenAlex,metadata,-1,-1,False,-1,0.98761083885974,,,,,,1.0
doi:10.46589/riasf.v1i43.757,doi:10.46589/riasf.v1i43.757,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011378686954841523,34,0.010063979942637327,0.001314707012204196,True,True,2025,es,Comunicación Efectiva: un Elemento Clave en la Gestión Escolar de una Institución Media Superior,10.46589/riasf.v1i43.757,OpenAlex,metadata,-1,-1,False,-1,0.9886213130451584,,,,,,1.0
doi:10.31014/aior.1993.05.04.569,doi:10.31014/aior.1993.05.04.569,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017140800159817202,41,0.01579883712860618,0.0013419630312110215,True,True,2022,en,Democratic School Management and Social Capital,10.31014/aior.1993.05.04.569,OpenAlex,metadata,-1,-1,False,-1,0.9828591998401828,,,,,,1.0
record:d228b52cc0e215b639fc4a2d,record:d228b52cc0e215b639fc4a2d,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021088756277659798,28,0.019733048642448806,0.0013557076352109926,True,True,2024,es,Liderazgo directivo y las habilidades sociales en la gestión escolar de una institución educativa de Lima – 2024,,OpenAlex,metadata,-1,-1,False,-1,0.9789112437223402,,,,,,1.0
record:25acd7cf881467c02e5c5893,record:25acd7cf881467c02e5c5893,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.013463721054172522,0,0.012097341689414148,0.0013663793647583737,True,True,2024,es,"Liderazgo transformacional y gestión escolar en docentes de instituciones educativas de secundaria con formación técnica, Juliaca, Puno, 2023",,OpenAlex,metadata,-1,-1,False,-1,0.9865362789458275,,,,,,1.0
doi:10.59899/ref-post-2-c13,doi:10.59899/ref-post-2-c13,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018871478981992776,37,0.017499318873319337,0.001372160108673439,True,True,2024,es,Capítulo 13: Cultura del mejoramiento continuo en la educación media: clave para elevar el desempeño académico,10.59899/ref-post-2-c13,OpenAlex,metadata,-1,-1,False,-1,0.9811285210180072,,,,,,1.0
doi:10.1163/9789004547025_010,doi:10.1163/9789004547025_010,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011151883831560029,35,0.00972319847318766,0.001428685358372369,True,True,2023,en,"Enhancing School Management Teams in Promoting Sustainable, Equitable Resource Allocation in Rural Schools",10.1163/9789004547025_010,OpenAlex,metadata,-1,-1,False,-1,0.9888481161684399,,,,,,1.0
doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,doi:10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01193779119971793,34,0.01050859714287591,0.0014291940568420189,True,True,2024,es,La Comunicación en la Gestión Escolar y su Incidencia en el Clima Laboral de una Unidad Educativa,10.29394/scientific.issn.2542-2987.2024.9.e4.8.157-176,OpenAlex,metadata,-1,-1,False,-1,0.9880622088002821,,,,,,1.0
doi:10.51594/ijmer.v2i3.147,doi:10.51594/ijmer.v2i3.147,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.008831004576545594,21,0.007399142574314804,0.00143186200223079,True,True,2020,en,CONSTRAINTS FACTORS TO MAINTENANCE OF GOVERNMENT SENIOR HIGH SCHOOL BUILDINGS IN WA MUNICIPAL,10.51594/ijmer.v2i3.147,OpenAlex,metadata,-1,-1,False,-1,0.9911689954234544,,,,,,0.3
doi:10.59659/revistatribunal.v6i15.419,doi:10.59659/revistatribunal.v6i15.419,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.021013750950177705,35,0.019560652016044382,0.0014530989341333227,True,True,2026,es,Gestión escolar sus implicancias y desafíos: una revisión sistemática,10.59659/revistatribunal.v6i15.419,OpenAlex,metadata,-1,-1,False,-1,0.9789862490498223,,,,,,1.0
doi:10.4000/14hpr,doi:10.4000/14hpr,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.017099873432483488,2,0.015643407304754987,0.0014564661277285014,True,True,2025,en,L’institution scolaire et ses agents à l’épreuve du discours managérial,10.4000/14hpr,OpenAlex,metadata,-1,-1,False,-1,0.9829001265675165,,,,,,1.0
record:8b83f11428453adaafac1dce,record:8b83f11428453adaafac1dce,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012249707183473488,0,0.010792215793073141,0.0014574913904003475,True,True,2024,es,"Modelo de estrategias formativas de liderazgo, para la calidad en gestión escolar en una institución educativa, Chiclayo",,OpenAlex,metadata,-1,-1,False,-1,0.9877502928165265,,,,,,1.0
doi:10.33996/revistahorizontes.v9i39.1068,doi:10.33996/revistahorizontes.v9i39.1068,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.027812775280704485,37,0.026339585472814387,0.0014731898078900983,True,True,2025,es,"Representaciones sociales en gestión institucional: compromiso organizacional en directivos de educación pública Chiclayo, Perú",10.33996/revistahorizontes.v9i39.1068,OpenAlex,metadata,-1,-1,False,-1,0.9721872247192955,,,,,,1.0
doi:10.30972/riie.16228016,doi:10.30972/riie.16228016,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.014575499384559147,37,0.013102255069336655,0.0014732443152224925,True,True,2024,es,Escuelas rurales santafesinas en tiempo de pandemia: innovación en las prácticas institucionales,10.30972/riie.16228016,OpenAlex,metadata,-1,-1,False,-1,0.9854245006154408,,,,,,1.0
doi:10.29333/iji.2020.13428a,doi:10.29333/iji.2020.13428a,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.046740817832436624,28,0.045262499844904554,0.0014783179875320698,True,True,2020,en,Teachers' Professional Development Level across Cohort of Generations in Malaysia,10.29333/iji.2020.13428a,OpenAlex,metadata,-1,-1,False,-1,0.9532591821675633,,,,,,1.0
doi:10.1080/13603124.2024.2369987,doi:10.1080/13603124.2024.2369987,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.05375990520673971,14,0.05226710801441607,0.0014927971923236402,True,True,2024,en,Establishing sustainable school-community partnerships: strategies for school management teams,10.1080/13603124.2024.2369987,OpenAlex,metadata,-1,-1,False,-1,0.9462400947932603,,,,,,1.0
doi:10.33386/593dp.2023.4.1919,doi:10.33386/593dp.2023.4.1919,BERTopic-METADATA-MULTILINGUAL,metadata,27,0.05086507136901693,2,0.04936194188711483,0.0015031294819021004,False,True,2023,es,La Creatividad de la Gestión Educativa ante los Nuevos Desafíos de los Estándares de Calidad en la Unidad Educativa Fiscomisional “Nuevo Ecuador”,10.33386/593dp.2023.4.1919,OpenAlex,metadata,27,27,False,27,0.949134928630983,,,,0.311216,0.499718,0.4
doi:10.23857/pc.v6i1.2182,doi:10.23857/pc.v6i1.2182,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.011336228981405468,35,0.009792587884202132,0.0015436410972033358,True,True,2021,en,La función supervisora como proceso complejo en la gestión escolar,10.23857/pc.v6i1.2182,OpenAlex,metadata,-1,-1,False,-1,0.9886637710185945,,,,,,1.0
doi:10.21573/vol36n12020.95673,doi:10.21573/vol36n12020.95673,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.019331323297858787,8,0.017764984118522512,0.001566339179336275,True,True,2020,es,"Disputas por el derecho a la educación y la educación pública en América Latina: políticas, instituciones y sujetos en la gubernamentalidad neoliberal",10.21573/vol36n12020.95673,OpenAlex,metadata,-1,-1,False,-1,0.9806686767021412,,,,,,0.9
record:74370a66e3e8a817adec8189,record:74370a66e3e8a817adec8189,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.03161741851337712,41,0.030001378086573275,0.0016160404268038449,True,True,2024,es,Otras formas de construir políticas para la educación permanente de jóvenes y adultos: El caso de la provincia de Corrientes,,CONICET Digital,metadata,-1,-1,False,-1,0.9683825814866229,,,,,,0.1
doi:10.30545/academo.2024.may-ago.6,doi:10.30545/academo.2024.may-ago.6,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.016007482033296182,28,0.014390660971510028,0.0016168210617861535,True,True,2024,es,Metáforas relacionadas a la gestión escolar en las escuelas del Per,10.30545/academo.2024.may-ago.6,OpenAlex,metadata,-1,-1,False,-1,0.9839925179667038,,,,,,1.0
record:acc0f2a73ba196432d9cb2ab,record:acc0f2a73ba196432d9cb2ab,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018808089250241564,20,0.017190764396373005,0.001617324853868559,True,True,2025,es,"Gestión escolar y gestión por resultados en una institución educativa pública, Ventanilla - Callao 2025",,OpenAlex,metadata,-1,-1,False,-1,0.9811919107497584,,,,,,1.0
doi:10.22550/rep80-1-2022-07,doi:10.22550/rep80-1-2022-07,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.018279641625213974,28,0.016641536098447596,0.0016381055267663779,True,True,2022,es,Dirección de centros educativos y ampliación de autonomía con rendición de cuentas. El rol mediador del liderazgo pedagógico.,10.22550/rep80-1-2022-07,OpenAlex,metadata,-1,-1,False,-1,0.981720358374786,,,,,,0.9
doi:10.35622/j.rep.2023.04.002,doi:10.35622/j.rep.2023.04.002,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.09408553169686386,0,0.09244535415465609,0.0016401775422077713,True,True,2023,en,Liderazgo directivo y gestión educativa en el ámbito educativo,10.35622/j.rep.2023.04.002,OpenAlex,metadata,-1,-1,False,-1,0.9059144683031362,,,,,,1.0
doi:10.5867/medwave.2023.s1.uta152,doi:10.5867/medwave.2023.s1.uta152,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.014402662853944906,37,0.012722402646772208,0.0016802602071726985,True,True,2023,es,The current panorama of the expansion of the offer of higher education in Mexico: A sociospatial perspective,10.5867/medwave.2023.s1.uta152,OpenAlex,metadata,-1,-1,False,-1,0.9855973371460551,,,,,,1.0
doi:10.56048/mqr20225.9.3.2025.e1005,doi:10.56048/mqr20225.9.3.2025.e1005,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.01345727263018306,34,0.01176680606097431,0.0016904665692087494,True,True,2025,es,La gestión educativa y su incidencia en el liderazgo comunicacional del trabajo docente,10.56048/mqr20225.9.3.2025.e1005,OpenAlex,metadata,-1,-1,False,-1,0.986542727369817,,,,,,1.0
doi:10.15443/tde1002,doi:10.15443/tde1002,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.05477812290103189,33,0.053069349866149085,0.0017087730348828087,True,True,2024,es,Acompañamiento y saber docente: desafíos de la nueva gestión escolar,10.15443/tde1002,OpenAlex,metadata,-1,-1,False,-1,0.9452218770989681,,,,,,1.0
record:303f7a684d2721a57bc643f0,record:303f7a684d2721a57bc643f0,BERTopic-METADATA-MULTILINGUAL,metadata,-1,0.012719590598959976,0,0.01101012217801185,0.0017094684209481258,True,True,2025,es,Liderazgo directivo y desempeño docente en instituciones educativas públicas de secundaria de Víctor Larco en 2025,,OpenAlex,metadata,-1,-1,False,-1,0.98728040940104,,,,,,1.0
